roadid	type	label    	city    	oneway	speed	roadclass	notforcar	notforpede	notforbicy
38659	22	walkway	auckland	0	1	0	1	0	0
38660	6	tudor park dr	turanga	0	3	0	0	0	0
38663	6	broomfields rd	turanga	0	3	0	0	0	0
38664	6	phillip rd	alfriston	0	3	0	0	0	0
38665	6	freyberg rd	papakura	0	2	0	0	0	0
38666	6	duigan st	papakura	0	2	0	0	0	0
38667	6	russell ave s	papakura	0	2	0	0	0	0
38668	6	halberg st	papakura	0	2	0	0	0	0
38669	6	renwick st	papakura	0	2	0	0	0	0
38670	6	vernon st	papakura	0	2	0	0	0	0
38671	6	prictor st	papakura	0	2	0	0	0	0
38672	6	prictor st	papakura	0	2	0	0	0	0
38673	6	king edward ave	papakura	0	2	0	0	0	0
38674	6	chapel st	papakura	0	2	0	0	0	0
38675	6	king edward ave	papakura	0	2	0	0	0	0
38676	6	fairview ave	opaheke	0	2	0	0	0	0
38677	6	fairview ave	opaheke	0	2	0	0	0	0
38681	6	clipper pl	shelly park	0	2	0	0	0	0
38682	6	aries pl	shelly park	0	2	0	0	0	0
38686	6	walters rd	takanini	0	3	0	0	0	0
38687	6	grove rd	papakura	0	2	0	0	0	0
38688	6	ingram st	papakura	0	2	0	0	0	0
38689	5	settlement rd	papakura	0	2	1	0	0	0
38691	6	alexander st	papakura	0	2	0	0	0	0
38693	6	creek st	drury	0	3	0	0	0	0
38696	6	russell ave s	papakura	0	2	0	0	0	0
38697	6	parsons st	papakura	0	2	0	0	0	0
38698	6	margaret st	papakura	0	2	0	0	0	0
38699	6	prictor st	papakura	0	2	0	0	0	0
38700	6	onslow rd	papakura	0	2	0	0	0	0
38701	6	king edward ave	papakura	0	2	0	0	0	0
38702	2	great south rd	papakura	0	3	3	0	0	0
38703	6	miro st	drury	0	3	0	0	0	0
38704	6	norrie rd	drury	0	3	0	0	0	0
38705	6	norrie rd	drury	0	3	0	0	0	0
38709	5	john gill rd	howick	0	2	1	0	0	0
38710	6	trident pl	shelly park	0	2	0	0	0	0
38712	6	cyclades pl	shelly park	0	2	0	0	0	0
38714	6	young rd	papakura	0	2	0	0	0	0
38715	6	freyberg rd	papakura	0	2	0	0	0	0
38716	6	olympic pl	papakura	0	2	0	0	0	0
38717	6	halberg st	papakura	0	2	0	0	0	0
38718	5	clevedon rd	papakura	0	2	1	0	0	0
38719	6	snell ave	papakura	0	2	0	0	0	0
38720	6	ingram st	papakura	0	2	0	0	0	0
38721	6	albert st	papakura	0	2	0	0	0	0
38723	6	railway st w	papakura	0	2	0	0	0	0
38724	6	ross pl	opaheke	0	2	0	0	0	0
38725	6	fairview ave	opaheke	0	2	0	0	0	0
38726	22	walkway	papakura	0	2	0	1	0	0
38727	6	bellfield rd	opaheke	0	2	0	0	0	0
38731	6	pohutukawa ave	shelly park	0	2	0	0	0	0
38732	6	sandspit rd	howick	0	2	0	0	0	0
38733	6	michael bosher way	wairere	0	2	0	0	0	0
38735	6	grove rd	papakura	0	2	0	0	0	0
38736	6	snell ave	papakura	0	2	0	0	0	0
38737	6	snell ave	papakura	0	2	0	0	0	0
38739	6	king edward ave	papakura	0	2	0	0	0	0
38741	6	short st	papakura	0	2	0	0	0	0
38743	6	gaylands pl	opaheke	0	2	0	0	0	0
38744	6	gaylands pl	opaheke	0	2	0	0	0	0
38745	6	rhonda pl	opaheke	0	2	0	0	0	0
38746	6	bellfield rd	opaheke	0	2	0	0	0	0
38747	6	keryn pl	opaheke	0	2	0	0	0	0
38748	6	stevenson way	cockle bay	0	2	0	0	0	0
38750	6	broomfields rd	turanga	0	3	0	0	0	0
38751	6	broomfields rd	turanga	0	3	0	0	0	0
38752	6	broomfields rd	turanga	0	3	0	0	0	0
38753	6	mott lane	turanga	0	3	0	0	0	0
38754	6	airfield rd	papakura military camp	0	3	0	0	0	0
38756	6	grove rd	papakura	0	2	0	0	0	0
38757	6	freyberg rd	papakura	0	2	0	0	0	0
38758	6	keeney crt	papakura	0	2	0	0	0	0
38759	6	alf walker pl	papakura	0	2	0	0	0	0
38760	6	old wairoa rd	papakura	0	2	0	0	0	0
38761	6	halberg st	papakura	0	2	0	0	0	0
38762	5	marne rd	papakura	0	2	1	0	0	0
38763	5	clevedon rd	papakura	0	5	1	0	0	0
38764	6	willis rd	papakura	0	2	0	0	0	0
38765	6	onslow rd	papakura	0	2	0	0	0	0
38766	6	railway st w	papakura	0	2	0	0	0	0
38768	6	rhonda pl	opaheke	0	2	0	0	0	0
38769	6	firth st	drury	0	3	0	0	0	0
38770	6	jane york pl	rakino island	0	3	0	0	0	0
38771	6	south pacific rd	rakino island	0	3	0	0	0	0
38772	6	south pacific rd	rakino island	0	3	0	0	0	0
38773	6	askew ave	rakino island	0	3	0	0	0	0
38774	6	ocean view cres	rakino island	0	3	0	0	0	0
38775	6	ocean view cres	rakino island	0	3	0	0	0	0
38776	6	jolyn pl	cockle bay	0	2	0	0	0	0
38777	6	stevenson way	cockle bay	0	2	0	0	0	0
38778	6	chisbury tce	shelly park	0	2	0	0	0	0
38779	6	chisbury tce	shelly park	0	2	0	0	0	0
38781	6	artillery dr	papakura	0	2	0	0	0	0
38782	6	maadi pl	papakura	0	2	0	0	0	0
38783	6	alexander st	papakura	0	2	0	0	0	0
38784	6	king edward ave	papakura	0	2	0	0	0	0
38786	6	tasman dr	opaheke	0	2	0	0	0	0
38788	6	sutton rd	drury	0	3	0	0	0	0
38789	6	norrie rd	drury	0	3	0	0	0	0
38790	6	cross st	drury	0	3	0	0	0	0
38791	6	stevenson way	cockle bay	0	2	0	0	0	0
38792	6	colleen crt	cockle bay	0	2	0	0	0	0
38794	6	robbies rd	shelly park	0	2	0	0	0	0
38796	6	robbies rd	shelly park	0	2	0	0	0	0
38797	6	tainui rd	cockle bay	0	2	0	0	0	0
38799	6	arawa st	papakura	0	2	0	0	0	0
38800	6	ron keat dr	papakura	0	2	0	0	0	0
38801	6	onslow rd	papakura	0	2	0	0	0	0
38804	6	murray st	drury	0	3	0	0	0	0
38805	6	woody bay rd	rakino island	0	3	0	0	0	0
38806	6	south pacific rd	rakino island	0	3	0	0	0	0
38807	5	cockle bay rd	cockle bay	0	2	1	0	0	0
38808	6	addis pl	shelly park	0	2	0	0	0	0
38809	6	pohutukawa ave	shelly park	0	2	0	0	0	0
38810	6	robbies rd	shelly park	0	2	0	0	0	0
38811	6	sandstone rd	turanga	0	3	0	0	0	0
38813	6	grove rd	papakura	0	2	0	0	0	0
38814	6	old wairoa rd	papakura	0	2	0	0	0	0
38815	6	shirley ave	papakura	0	2	0	0	0	0
38816	6	alpha st	papakura	0	2	0	0	0	0
38817	6	alpha st	papakura	0	2	0	0	0	0
38818	6	willis rd	papakura	0	2	0	0	0	0
38819	6	albert st	papakura	0	2	0	0	0	0
38820	6	railway st w	papakura	0	2	0	0	0	0
38824	6	umbria lane	wairere	0	2	0	0	0	0
38825	6	pah rd	cockle bay	0	2	0	0	0	0
38826	6	pah rd	cockle bay	0	2	0	0	0	0
38827	6	shelly beach pde	cockle bay	0	2	0	0	0	0
38828	6	old wairoa rd	papakura	0	2	0	0	0	0
38829	6	grove rd	papakura	0	2	0	0	0	0
38830	6	alpha st	papakura	0	2	0	0	0	0
38831	6	pratt st	papakura	0	2	0	0	0	0
38833	6	cotton pl	opaheke	0	2	0	0	0	0
38834	6	tasman dr	opaheke	0	2	0	0	0	0
38839	6	boundary rd	papakura	0	2	0	0	0	0
38840	6	york st	drury	0	3	0	0	0	0
38841	6	sutton rd	drury	0	3	0	0	0	0
38842	6	renlee pl	shelly park	0	2	0	0	0	0
38843	6	renlee pl	shelly park	0	2	0	0	0	0
38844	6	renlee pl	shelly park	0	2	0	0	0	0
38845	6	railway st w	papakura	0	2	0	0	0	0
38847	6	short st	papakura	0	2	0	0	0	0
38848	6	lorelei pl	opaheke	0	3	0	0	0	0
38849	22	walkway	papakura	0	2	0	1	0	0
38850	6	young cres	drury	0	3	0	0	0	0
38854	6	south pacific rd	rakino island	0	3	0	0	0	0
38855	6	sea view tce	cockle bay	0	2	0	0	0	0
38857	6	tainui rd	cockle bay	0	2	0	0	0	0
38858	6	sandspit rd	howick	0	2	0	0	0	0
38859	6	view rd	howick	0	2	0	0	0	0
38860	6	pah rd	cockle bay	0	2	0	0	0	0
38861	6	old wairoa rd	papakura	0	2	0	0	0	0
38862	6	grove rd	papakura	0	3	0	0	0	0
38863	6	corkill pl	papakura	0	3	0	0	0	0
38864	6	alma cres	papakura	0	2	0	0	0	0
38865	22	walkway	papakura	0	2	0	1	0	0
38867	6	shirley ave	papakura	0	2	0	0	0	0
38868	6	tasman dr	opaheke	0	2	0	0	0	0
38870	6	rembrandt pl	opaheke	0	2	0	0	0	0
38871	6	snowden pl	opaheke	0	2	0	0	0	0
38873	6	shelly beach pde	cockle bay	0	2	0	0	0	0
38874	5	alfriston rd	manurewa	0	3	1	0	0	0
38875	6	matheson st	papakura	0	2	0	0	0	0
38876	6	grove rd	papakura	0	2	0	0	0	0
38877	6	shirley ave	papakura	0	2	0	0	0	0
38878	6	campbell pl	papakura	0	2	0	0	0	0
38880	6	norrie rd	drury	0	3	0	0	0	0
38881	6	sutton rd	drury	0	3	0	0	0	0
38882	6	marine park ave	rakino island	0	3	0	0	0	0
38883	6	south pacific rd	rakino island	0	3	0	0	0	0
38884	6	grove rd	papakura	0	2	0	0	0	0
38885	6	alma cres	papakura	0	2	0	0	0	0
38886	6	shirley ave	papakura	0	2	0	0	0	0
38888	6	tasman dr	opaheke	0	2	0	0	0	0
38890	6	greenhaven ave	opaheke	0	2	0	0	0	0
38891	6	short st	papakura	0	2	0	0	0	0
38893	6	east st	drury	0	3	0	0	0	0
38895	6	sutton rd	drury	0	3	0	0	0	0
38896	6	view rd	howick	0	2	0	0	0	0
38897	6	view rd	howick	0	2	0	0	0	0
38898	6	callender pl	shelly park	0	2	0	0	0	0
38899	6	view rd	howick	0	2	0	0	0	0
38900	6	view rd	howick	0	2	0	0	0	0
38901	6	broomfields rd	turanga	0	3	0	0	0	0
38902	6	broomfields rd	turanga	0	3	0	0	0	0
38903	6	grove rd	papakura	0	2	0	0	0	0
38904	6	sunburst st	papakura	0	2	0	0	0	0
38905	6	grove rd	papakura	0	2	0	0	0	0
38906	6	fernaig st	papakura	0	2	0	0	0	0
38908	6	sandford way	rakino island	0	3	0	0	0	0
38909	6	kellys rd	turanga	0	3	0	0	0	0
38910	6	hamlin rd	ardmore	0	3	0	0	0	0
38912	6	old wairoa rd	papakura	0	2	0	0	0	0
38913	6	alma cres	papakura	0	2	0	0	0	0
38915	22	-	papakura	0	2	0	1	0	0
38917	6	grove rd	papakura	0	2	0	0	0	0
38918	6	marne rd	papakura	0	2	0	0	0	0
38925	6	view rd	howick	0	2	0	0	0	0
38926	6	pounamu pl	shelly park	0	2	0	0	0	0
38927	5	gatland rd	opaheke	0	3	1	0	0	0
38929	6	cameron pl	drury	0	3	0	0	0	0
38930	6	marne rd	papakura	0	2	0	0	0	0
38931	6	leatham cres	opaheke	0	2	0	0	0	0
38932	6	leatham cres	opaheke	0	2	0	0	0	0
38934	6	waihoehoe rd	drury	0	3	0	0	0	0
38935	6	tui vale rd	howick	0	2	0	0	0	0
38936	6	pah rd	cockle bay	0	2	0	0	0	0
38937	6	pah rd	cockle bay	0	2	0	0	0	0
38939	6	edmund hillary ave	papakura	0	2	0	0	0	0
38940	6	edmund hillary ave	papakura	0	2	0	0	0	0
38941	6	grove rd	papakura	0	2	0	0	0	0
38942	6	marne rd	papakura	0	2	0	0	0	0
38943	6	waihoehoe rd	drury	0	3	0	0	0	0
38944	6	tui st	drury	0	3	0	0	0	0
38945	22	walkway	auckland	0	2	0	1	0	0
38946	6	callender pl	shelly park	0	2	0	0	0	0
38947	6	sandspit rd	howick	0	2	0	0	0	0
38949	6	old wairoa rd	papakura	0	2	0	0	0	0
38950	6	hill cres	papakura	0	2	0	0	0	0
38951	6	hill cres	papakura	0	2	0	0	0	0
38952	6	grove rd	papakura	0	2	0	0	0	0
38953	6	marne rd	papakura	0	2	0	0	0	0
38954	6	orion st	papakura	0	2	0	0	0	0
38955	6	waihoehoe rd	drury	0	3	0	0	0	0
38962	6	smiths ave	papakura	0	2	0	0	0	0
38963	6	greenhaven ave	opaheke	0	2	0	0	0	0
38965	6	broomfields rd	turanga	0	3	0	0	0	0
38966	6	willis rd	papakura	0	2	0	0	0	0
38967	6	marne rd	papakura	0	2	0	0	0	0
38968	6	greenhaven ave	opaheke	0	2	0	0	0	0
38969	6	waihoehoe rd	drury	0	3	0	0	0	0
38970	6	flanagan rd	drury	0	3	0	0	0	0
38971	6	boundary rd	papakura	0	2	0	0	0	0
38973	5	settlement rd	papakura	0	2	1	0	0	0
38974	6	marne rd	papakura	0	2	0	0	0	0
38975	6	oregon pl	papakura	0	2	0	0	0	0
38976	6	old wairoa rd	papakura	0	2	0	0	0	0
38977	6	fernaig st	papakura	0	3	0	0	0	0
38978	6	willis rd	papakura	0	2	0	0	0	0
38980	6	bunnythorpe rd	papakura	0	2	0	0	0	0
38982	6	montana pl	papakura	0	2	0	0	0	0
38983	6	smiths ave	papakura	0	2	0	0	0	0
38984	6	bates st	papakura	0	2	0	0	0	0
38985	6	marne rd	papakura	0	2	0	0	0	0
38986	6	broomfields rd	turanga	0	3	0	0	0	0
38987	6	old wairoa rd	papakura	0	2	0	0	0	0
38988	6	cameron st	papakura	0	2	0	0	0	0
38990	6	laurie ave	papakura	0	2	0	0	0	0
38991	6	smiths ave	papakura	0	2	0	0	0	0
38992	6	orion st	papakura	0	2	0	0	0	0
38993	22	walkway	papakura	0	2	0	1	0	0
38994	6	sutton rd	drury	0	3	0	0	0	0
38995	6	lipton grv	opaheke	0	2	0	0	0	0
38996	6	laurie ave	papakura	0	2	0	0	0	0
38997	6	sutton rd	drury	0	3	0	0	0	0
38998	6	kath henry lane	drury	0	3	0	0	0	0
38999	6	waihoehoe rd	drury	0	3	0	0	0	0
39000	6	wades rd	turanga	0	3	0	0	0	0
39002	6	kellys rd	turanga	0	3	0	0	0	0
39003	6	kellys rd	turanga	0	3	0	0	0	0
39007	6	tensing pl	papakura	0	2	0	0	0	0
39008	6	bates st	papakura	0	2	0	0	0	0
39009	6	orion st	papakura	0	2	0	0	0	0
39010	6	yang pl	papakura	0	2	0	0	0	0
39011	6	old wairoa rd	papakura	0	2	0	0	0	0
39012	6	cameron st	papakura	0	2	0	0	0	0
39013	6	smiths ave	papakura	0	2	0	0	0	0
39018	6	scott rd	papakura	0	2	0	0	0	0
39019	6	willis rd	papakura	0	2	0	0	0	0
39020	6	kelvin rd	papakura	0	2	0	0	0	0
39021	6	bates st	papakura	0	2	0	0	0	0
39025	6	elizabeth st	papakura	0	2	0	0	0	0
39026	6	cameron st	papakura	0	2	0	0	0	0
39028	6	calvert st	papakura	0	2	0	0	0	0
39029	6	scott rd	papakura	0	2	0	0	0	0
39030	6	smiths ave	papakura	0	2	0	0	0	0
39034	6	resolute way	papakura	0	2	0	0	0	0
39035	6	scott rd	papakura	0	2	0	0	0	0
39037	6	orion st	papakura	0	2	0	0	0	0
39038	6	willis rd	papakura	0	2	0	0	0	0
39039	6	george st	papakura	0	2	0	0	0	0
39040	6	osborne pl	papakura	0	2	0	0	0	0
39042	6	calvert st	papakura	0	2	0	0	0	0
39046	6	sandstone rd	turanga	0	3	0	0	0	0
39048	6	old wairoa rd	papakura	0	2	0	0	0	0
39049	5	cosgrave rd	papakura military camp	0	2	1	0	0	0
39050	6	wades rd	turanga	0	3	0	0	0	0
39051	6	george st	papakura	0	2	0	0	0	0
39052	6	kelvin rd	papakura	0	2	0	0	0	0
39054	6	walker rd	opaheke	0	3	0	0	0	0
39056	6	busing ave	papakura	0	2	0	0	0	0
39058	6	resolute way	papakura	0	2	0	0	0	0
39059	6	parker st	papakura	0	2	0	0	0	0
39060	6	calvert st	papakura	0	3	0	0	0	0
39062	6	viola pl	papakura	0	2	0	0	0	0
39063	6	resolute way	papakura	0	2	0	0	0	0
39064	6	rollerson st	papakura	0	2	0	0	0	0
39065	6	rollerson st	papakura	0	2	0	0	0	0
39066	22	walkway	papakura	0	2	0	1	0	0
39068	6	sutton cres	papakura	0	2	0	0	0	0
39069	6	kelvin rd	papakura	0	2	0	0	0	0
39070	6	pukeroa pl	papakura	0	3	0	0	0	0
39071	6	pukeroa pl	papakura	0	3	0	0	0	0
39072	6	pukeroa pl	papakura	0	3	0	0	0	0
39073	22	walkway	papakura	0	2	0	1	0	0
39074	6	kelvin rd	papakura	0	2	0	0	0	0
39075	6	sheehan ave	papakura	0	2	0	0	0	0
39076	6	cross st	papakura	0	2	0	0	0	0
39078	6	rollerson st	papakura	0	2	0	0	0	0
39079	6	kelvin rd	papakura	0	2	0	0	0	0
39081	6	waihoehoe rd	drury	0	3	0	0	0	0
39082	6	fitzgerald rd	drury	0	3	0	0	0	0
39083	6	old wairoa rd	papakura	0	3	0	0	0	0
39084	6	old wairoa rd	papakura	0	3	0	0	0	0
39085	6	kelvin rd	papakura	0	2	0	0	0	0
39086	6	wilson pl	papakura	0	2	0	0	0	0
39087	6	sheehan ave	papakura	0	2	0	0	0	0
39090	6	cross st	papakura	0	2	0	0	0	0
39092	6	kelvin rd	papakura	0	2	0	0	0	0
39095	6	richardson rd	brookby	0	3	0	0	0	0
39096	6	sheehan ave	papakura	0	2	0	0	0	0
39097	6	salas pl	papakura	0	2	0	0	0	0
39099	6	albion pl	papakura	0	2	0	0	0	0
39100	6	rollerson st	papakura	0	2	0	0	0	0
39101	6	sutton cres	papakura	0	2	0	0	0	0
39102	6	boundary rd	papakura	0	3	0	0	0	0
39104	6	sutton cres	papakura	0	2	0	0	0	0
39105	6	sheehan ave	papakura	0	2	0	0	0	0
39108	6	kerry pl	papakura	0	2	0	0	0	0
39109	6	maurice st	papakura	0	2	0	0	0	0
39110	6	maurice st	papakura	0	2	0	0	0	0
39111	6	sheehan ave	papakura	0	2	0	0	0	0
39112	6	sutton cres	papakura	0	2	0	0	0	0
39113	6	pembrook st	papakura	0	2	0	0	0	0
39115	6	valentine st	papakura	0	2	0	0	0	0
39116	6	pembrook st	papakura	0	2	0	0	0	0
39118	6	croskery rd	papakura	0	2	0	0	0	0
39119	6	old wairoa rd	papakura	0	3	0	0	0	0
39120	6	brightwell st	papakura	0	3	0	0	0	0
39121	6	mcentee st	papakura	0	2	0	0	0	0
39122	6	harper st	papakura	0	2	0	0	0	0
39123	6	valentine st	papakura	0	2	0	0	0	0
39124	6	rice cres	papakura	0	2	0	0	0	0
39126	6	harper st	papakura	0	2	0	0	0	0
39127	6	sutton rd	drury	0	3	0	0	0	0
39128	5	sutton rd	drury	0	3	1	0	0	0
39129	6	brightwell st	papakura	0	2	0	0	0	0
39130	6	cooper pl	papakura	0	2	0	0	0	0
39131	6	old wairoa rd	papakura	0	3	0	0	0	0
39132	6	harper st	papakura	0	2	0	0	0	0
39133	6	pembrook st	papakura	0	2	0	0	0	0
39134	5	ponga rd	opaheke	0	3	1	0	0	0
39136	6	brownhill rd	turanga	0	3	0	0	0	0
39137	6	airfield rd	ardmore	0	3	0	0	0	0
39138	6	brightwell st	papakura	0	2	0	0	0	0
39139	3	whitford rd	botany downs	0	4	2	0	0	0
39141	6	valentine st	papakura	0	2	0	0	0	0
39142	6	stewart st	papakura	0	2	0	0	0	0
39143	6	valentine st	papakura	0	2	0	0	0	0
39144	6	liddy pl	papakura	0	2	0	0	0	0
39145	6	liddy pl	papakura	0	2	0	0	0	0
39146	6	margaret williams dr	papakura	0	2	0	0	0	0
39148	6	eastburn st	papakura	0	2	0	0	0	0
39149	6	cargill st	papakura	0	2	0	0	0	0
39150	6	cargill st	papakura	0	2	0	0	0	0
39151	6	eastburn st	papakura	0	2	0	0	0	0
39152	6	valentine st	papakura	0	2	0	0	0	0
39153	6	mountbatten pl	papakura	0	2	0	0	0	0
39155	6	sheehan ave	papakura	0	2	0	0	0	0
39156	6	eastburn st	papakura	0	2	0	0	0	0
39157	6	valentine st	papakura	0	2	0	0	0	0
39158	4	whitford rd	botany downs	0	3	2	0	0	0
39159	6	airfield rd	ardmore	0	3	0	0	0	0
39160	6	corsair lane	ardmore	0	3	0	0	0	0
39161	6	cargill st	papakura	0	2	0	0	0	0
39162	6	evans pl	papakura	0	2	0	0	0	0
39164	6	stewart st	papakura	0	2	0	0	0	0
39166	6	cargill st	papakura	0	2	0	0	0	0
39167	6	president ave	papakura	0	2	0	0	0	0
39168	6	sheehan ave	papakura	0	2	0	0	0	0
39169	6	cargill st	papakura	0	2	0	0	0	0
39170	6	croskery rd	papakura	0	2	0	0	0	0
39171	6	berlane pl	papakura	0	2	0	0	0	0
39173	6	tiel lane	papakura	0	2	0	0	0	0
39174	3	whitford park rd	turanga	0	5	2	0	0	0
39175	6	whitford wharf rd	turanga	0	3	0	0	0	0
39176	3	whitford-maraetai rd	whitford	0	3	2	0	0	0
39177	22	walkway	papakura	0	2	0	1	0	0
39179	6	president ave	papakura	0	2	0	0	0	0
39180	6	eastburn st	papakura	0	2	0	0	0	0
39181	6	harrier pl	papakura	0	2	0	0	0	0
39182	6	belgrave pl	papakura	0	2	0	0	0	0
39183	5	clevedon rd	papakura	0	5	1	0	0	0
39184	6	robb st	papakura	0	2	0	0	0	0
39185	6	sheehan ave	papakura	0	2	0	0	0	0
39186	6	eastburn st	papakura	0	2	0	0	0	0
39187	6	robb st	papakura	0	2	0	0	0	0
39188	6	cargill st	papakura	0	2	0	0	0	0
39189	6	eastburn st	papakura	0	2	0	0	0	0
39191	6	wing cres	papakura	0	2	0	0	0	0
39192	6	eastburn st	papakura	0	2	0	0	0	0
39193	6	fetu pupula pl	papakura	0	2	0	0	0	0
39194	6	wing cres	papakura	0	2	0	0	0	0
39195	6	president ave	papakura	0	2	0	0	0	0
39196	6	dominion rd	papakura	0	2	0	0	0	0
39197	6	croskery rd	papakura	0	2	0	0	0	0
39198	6	dominion rd	papakura	0	2	1	0	0	0
39200	6	markedo pl	papakura	0	2	0	0	0	0
39201	5	hunua rd	hunua	0	3	1	0	0	0
39202	6	harry dodd rd	drury	0	3	0	0	0	0
39203	6	harry dodd rd	drury	0	3	0	0	0	0
39204	6	mustang lane	ardmore	0	3	0	0	0	0
39205	6	airfield rd	ardmore	0	3	0	0	0	0
39206	6	corsair lane	ardmore	0	3	0	0	0	0
39207	6	ponga rd	opaheke	0	3	0	0	0	0
39208	6	winiata tce	papakura	0	2	0	0	0	0
39210	6	hamlin rd	ardmore	0	3	0	0	0	0
39211	6	village way	ardmore	0	3	0	0	0	0
39212	6	belgrave pl	papakura	0	2	0	0	0	0
39213	6	dominion rd	papakura	0	2	0	0	0	0
39214	6	cargill st	papakura	0	2	0	0	0	0
39215	6	dominion rd	papakura	0	2	0	0	0	0
39216	6	orpheus pl	papakura	0	2	0	0	0	0
39217	6	cargill st	papakura	0	2	0	0	0	0
39219	6	cargill st	papakura	0	2	0	0	0	0
39220	6	dominion rd	papakura	0	2	1	0	0	0
39221	6	dent pl	red hill	0	2	0	0	0	0
39222	6	saleyard rd	turanga	0	3	0	0	0	0
39224	6	dominion rd	papakura	0	2	0	0	0	0
39225	3	papakura-clevedon rd	red hill	0	5	2	0	0	0
39227	6	dominion rd	papakura	0	2	0	0	0	0
39228	6	dominion rd	papakura	0	2	0	0	0	0
39229	6	milson dr	papakura	0	2	0	0	0	0
39230	6	dominion rd	papakura	0	3	1	0	0	0
39231	6	dominion rd	papakura	0	2	0	0	0	0
39232	6	dominion rd	papakura	0	2	0	0	0	0
39233	6	corsair lane	ardmore	0	3	0	0	0	0
39235	6	dominion rd	papakura	0	2	0	0	0	0
39236	6	dominion rd	papakura	0	2	0	0	0	0
39237	6	carisbrook cres	papakura	0	2	0	0	0	0
39238	6	carisbrook cres	papakura	0	2	0	0	0	0
39239	6	milson dr	papakura	0	2	0	0	0	0
39240	6	jack farrell pl	papakura	0	2	0	0	0	0
39241	6	dominion rd	papakura	0	3	1	0	0	0
39242	6	heathdale cres	papakura	0	2	0	0	0	0
39243	6	heathdale cres	papakura	0	2	0	0	0	0
39244	6	elsie morton pl	papakura	0	2	0	0	0	0
39246	6	romilly crt	papakura	0	2	0	0	0	0
39247	6	dominion rd	papakura	0	2	0	0	0	0
39248	6	tilbrook pl	papakura	0	2	0	0	0	0
39250	6	liddesdale pl	papakura	0	2	0	0	0	0
39251	6	chantal pl	red hill	0	2	0	0	0	0
39252	6	chantal pl	red hill	0	2	0	0	0	0
39253	22	walkway	papakura	0	2	0	1	0	0
39255	6	chantal pl	red hill	0	2	0	0	0	0
39256	6	corsair lane	ardmore	0	3	0	0	0	0
39257	6	corsair lane	ardmore	0	3	0	0	0	0
39258	6	heathdale cres	papakura	0	2	0	0	0	0
39259	6	jack farrell pl	papakura	0	2	0	0	0	0
39261	6	carisbrook cres	papakura	0	2	0	0	0	0
39262	6	chantal pl	red hill	0	2	0	0	0	0
39263	6	milson dr	papakura	0	2	0	0	0	0
39264	6	cessna lane	ardmore	0	3	0	0	0	0
39265	6	redcrest ave	papakura	0	2	0	0	0	0
39267	6	fairdale ave	red hill	0	2	0	0	0	0
39268	6	galilee ave	red hill	0	2	0	0	0	0
39269	6	igloo pl	red hill	0	2	0	0	0	0
39270	6	galilee ave	red hill	0	2	0	0	0	0
39271	6	dominion rd	papakura	0	3	1	0	0	0
39272	6	palisade pl	red hill	0	2	0	0	0	0
39273	6	appleby rd	drury	0	3	0	0	0	0
39274	6	appleby rd	drury	0	3	0	0	0	0
39275	6	galilee ave	red hill	0	2	0	0	0	0
39276	6	galilee ave	red hill	0	2	0	0	0	0
39278	6	lime cres	papakura	0	2	0	0	0	0
39279	6	carisbrook cres	papakura	0	2	0	0	0	0
39280	6	kelso crt	papakura	0	2	0	0	0	0
39281	6	ettrick lane	papakura	0	2	0	0	0	0
39282	6	liddesdale pl	papakura	0	2	0	0	0	0
39283	6	yarrow lane	papakura	0	2	0	0	0	0
39284	6	ariki pl	red hill	0	2	0	0	0	0
39285	6	redcrest ave	papakura	0	2	0	0	0	0
39286	6	appleby rd	drury	0	3	0	0	0	0
39288	6	fairdale ave	red hill	0	2	0	0	0	0
39290	6	clifton rd	turanga	0	3	0	0	0	0
39291	6	potts rd	turanga	0	3	0	0	0	0
39292	10	clifton rd	turanga	0	3	0	0	0	0
39293	6	harvard lane	ardmore	0	3	0	0	0	0
39294	6	hamlin rd	ardmore	0	3	0	0	0	0
39295	6	carisbrook cres	papakura	0	2	0	0	0	0
39296	6	oakleaf dr	papakura	0	2	0	0	0	0
39297	6	romilly crt	papakura	0	2	0	0	0	0
39298	6	fairdale ave	red hill	0	2	0	0	0	0
39299	6	igloo pl	red hill	0	2	0	0	0	0
39300	6	clifton rd	turanga	0	3	0	0	0	0
39301	6	fairdale ave	red hill	0	2	0	0	0	0
39302	6	harvard lane	ardmore	0	3	0	0	0	0
39303	6	carisbrook cres	papakura	0	2	0	0	0	0
39305	6	carisbrook cres	papakura	0	2	0	0	0	0
39307	6	heathdale cres	papakura	0	2	0	0	0	0
39308	6	carisbrook cres	papakura	0	2	0	0	0	0
39309	6	carisbrook cres	papakura	0	2	0	0	0	0
39310	6	loris pl	papakura	0	2	0	0	0	0
39312	6	emmerdale ave	papakura	0	2	0	0	0	0
39313	6	inca pl	red hill	0	2	0	0	0	0
39314	6	inca pl	red hill	0	2	0	0	0	0
39315	6	redcrest ave	papakura	0	2	0	0	0	0
39316	6	sheralee pl	red hill	0	2	0	0	0	0
39317	6	sheralee pl	red hill	0	2	0	0	0	0
39318	6	sheralee pl	red hill	0	2	0	0	0	0
39319	6	fairdale ave	red hill	0	2	0	0	0	0
39321	6	trig rd	turanga	0	3	0	0	0	0
39322	6	cadiz pl	red hill	0	2	0	0	0	0
